rank,year,title,page,tconst,worldwide
161,2018,All About Me,https://www.imdb.com/title/tt5581284/,tt5581284,"$31,920,159"
162,2018,Bad Times at the El Royale,https://www.imdb.com/title/tt6628394/,tt6628394,"$31,882,724"
163,2018,Beautiful Boy,https://www.imdb.com/title/tt1226837/,tt1226837,"$31,711,319"
164,2018,Hunter Killer,https://www.imdb.com/title/tt1846589/,tt1846589,"$31,672,678"
165,2018,Super Troopers 2,https://www.imdb.com/title/tt0859635/,tt0859635,"$31,626,386"
166,2018,The Strangers: Prey at Night,https://www.imdb.com/title/tt1285009/,tt1285009,"$31,039,126"
167,2018,Gintama 2: Rules are Made to be Broken,https://www.imdb.com/title/tt7639528/,tt7639528,"$30,896,653"
168,2018,The Way of the Bug,https://www.imdb.com/title/tt8793220/,tt8793220,"$30,355,804"
169,2018,Clergy,https://www.imdb.com/title/tt8738964/,tt8738964,"$30,114,115"
170,2018,Ice,https://www.imdb.com/title/tt5844488/,tt5844488,"$29,806,210"
171,2018,Free Solo,https://www.imdb.com/title/tt7775622/,tt7775622,"$29,390,279"
172,2018,Dark Figure of Crime,https://www.imdb.com/title/tt8119680/,tt8119680,"$29,176,133"
173,2018,Pad Man,https://www.imdb.com/title/tt7218518/,tt7218518,"$29,045,020"
174,2018,Mirai,https://www.imdb.com/title/tt6900448/,tt6900448,"$28,756,961"
175,2018,Default,https://www.imdb.com/title/tt7233726/,tt7233726,"$27,694,043"
176,2018,One Cut of the Dead,https://www.imdb.com/title/tt7914416/,tt7914416,"$27,590,180"
177,2018,The Happytime Murders,https://www.imdb.com/title/tt1308728/,tt1308728,"$27,506,452"
178,2018,Midnight Sun,https://www.imdb.com/title/tt4799066/,tt4799066,"$27,365,467"
179,2018,VIP Policeman,https://www.imdb.com/title/tt9472658/,tt9472658,"$27,222,681"
180,2018,My Neighbor Totoro 2018 Re-release,https://www.imdb.com/title/tt0096283/,tt0096283,"$27,083,857"
181,2018,The Faces of My Gene,https://www.imdb.com/title/tt8443556/,tt8443556,"$26,796,279"
182,2018,Badhaai Ho,https://www.imdb.com/title/tt7725596/,tt7725596,"$26,125,610"
183,2018,Hichki,https://www.imdb.com/title/tt6588966/,tt6588966,"$26,055,222"
184,2018,White Boy Rick,https://www.imdb.com/title/tt4537896/,tt4537896,"$25,957,482"
185,2018,"Paul, Apostle of Christ",https://www.imdb.com/title/tt7388562/,tt7388562,"$25,915,966"
186,2018,Champions,https://www.imdb.com/title/tt6793580/,tt6793580,"$25,766,564"
187,2018,Keys To The Heart,https://www.imdb.com/title/tt6985200/,tt6985200,"$25,375,866"
188,2018,Stan & Ollie,https://www.imdb.com/title/tt3385524/,tt3385524,"$24,420,923"
189,2018,The Witch: Part 1 - The Subversion,https://www.imdb.com/title/tt8574252/,tt8574252,"$24,340,302"
190,2018,The Accidental Detective 2: In Action,https://www.imdb.com/title/tt7022500/,tt7022500,"$24,243,825"
191,2018,Killing for the Prosecution,https://www.imdb.com/title/tt6857956/,tt6857956,"$23,929,620"
192,2018,Pokémon the Movie: The Power of Us,https://www.imdb.com/title/tt8108230/,tt8108230,"$23,740,788"
193,2018,The Guernsey Literary and Potato Peel Pie Society,https://www.imdb.com/title/tt1289403/,tt1289403,"$23,148,937"
194,2018,The Crimes That Bind,https://www.imdb.com/title/tt7080138/,tt7080138,"$23,144,130"
195,2018,New Happy Dad and Son 3: Adventure in Russia,https://www.imdb.com/title/tt8669442/,tt8669442,"$23,130,469"
196,2018,Padmaavat,https://www.imdb.com/title/tt5935704/,tt5935704,"$22,991,060"
197,2018,Won't You Be My Neighbor?,https://www.imdb.com/title/tt7681902/,tt7681902,"$22,844,741"
198,2018,Europe Raiders,https://www.imdb.com/title/tt5827590/,tt5827590,"$22,435,156"
199,2018,Mojin: The Worm Valley,https://www.imdb.com/title/tt9490414/,tt9490414,"$22,381,583"
200,2018,Stree,https://www.imdb.com/title/tt8108202/,tt8108202,"$22,075,730"
1,2017,Star Wars: Episode VIII - The Last Jedi,https://www.imdb.com/title/tt2527336/,tt2527336,"$1,332,539,889"
2,2017,Beauty and the Beast,https://www.imdb.com/title/tt2771200/,tt2771200,"$1,263,521,126"
3,2017,The Fate of the Furious,https://www.imdb.com/title/tt4630562/,tt4630562,"$1,236,005,118"
4,2017,Despicable Me 3,https://www.imdb.com/title/tt3469046/,tt3469046,"$1,034,799,409"
5,2017,Jumanji: Welcome to the Jungle,https://www.imdb.com/title/tt2283362/,tt2283362,"$962,077,546"
6,2017,Spider-Man: Homecoming,https://www.imdb.com/title/tt2250912/,tt2250912,"$880,166,924"
7,2017,Wolf Warrior 2,https://www.imdb.com/title/tt7131870/,tt7131870,"$870,325,439"
8,2017,Guardians of the Galaxy Vol. 2,https://www.imdb.com/title/tt3896198/,tt3896198,"$863,756,051"
9,2017,Thor: Ragnarok,https://www.imdb.com/title/tt3501632/,tt3501632,"$853,977,126"
10,2017,Wonder Woman,https://www.imdb.com/title/tt0451279/,tt0451279,"$821,847,012"
11,2017,Coco,https://www.imdb.com/title/tt2380307/,tt2380307,"$807,816,196"
12,2017,Pirates of the Caribbean: Dead Men Tell No Tales,https://www.imdb.com/title/tt1790809/,tt1790809,"$794,861,794"
13,2017,It,https://www.imdb.com/title/tt1396484/,tt1396484,"$700,381,748"
14,2017,Justice League,https://www.imdb.com/title/tt0974015/,tt0974015,"$657,924,295"
15,2017,Logan,https://www.imdb.com/title/tt3315342/,tt3315342,"$619,021,436"
16,2017,Transformers: The Last Knight,https://www.imdb.com/title/tt3371366/,tt3371366,"$605,425,157"
17,2017,Kong: Skull Island,https://www.imdb.com/title/tt3731562/,tt3731562,"$566,652,812"
18,2017,The Boss Baby,https://www.imdb.com/title/tt3874544/,tt3874544,"$527,965,936"
19,2017,Dunkirk,https://www.imdb.com/title/tt5013056/,tt5013056,"$525,245,546"
20,2017,War for the Planet of the Apes,https://www.imdb.com/title/tt3450958/,tt3450958,"$490,719,763"
21,2017,The Greatest Showman,https://www.imdb.com/title/tt1485796/,tt1485796,"$434,993,183"
22,2017,Kingsman: The Golden Circle,https://www.imdb.com/title/tt4649466/,tt4649466,"$410,902,662"
23,2017,The Mummy,https://www.imdb.com/title/tt2345759/,tt2345759,"$409,231,607"
24,2017,Cars 3,https://www.imdb.com/title/tt3606752/,tt3606752,"$383,930,656"
25,2017,Fifty Shades Darker,https://www.imdb.com/title/tt4465564/,tt4465564,"$381,545,846"
26,2017,Murder on the Orient Express,https://www.imdb.com/title/tt3402236/,tt3402236,"$352,789,811"
27,2017,xXx: Return of Xander Cage,https://www.imdb.com/title/tt1293847/,tt1293847,"$346,118,277"
28,2017,Never Say Die,https://www.imdb.com/title/tt7431894/,tt7431894,"$334,530,869"
29,2017,The Lego Batman Movie,https://www.imdb.com/title/tt4116284/,tt4116284,"$311,950,384"
30,2017,The Ex-File 3: The Return of The Exes,https://www.imdb.com/title/tt7830888/,tt7830888,"$307,592,427"
31,2017,Annabelle: Creation,https://www.imdb.com/title/tt5140878/,tt5140878,"$306,515,884"
32,2017,Wonder,https://www.imdb.com/title/tt2543472/,tt2543472,"$305,937,718"
33,2017,Ferdinand,https://www.imdb.com/title/tt3411444/,tt3411444,"$296,069,199"
34,2017,Split,https://www.imdb.com/title/tt4972582/,tt4972582,"$278,454,358"
35,2017,Blade Runner 2049,https://www.imdb.com/title/tt1856101/,tt1856101,"$259,239,658"
36,2017,Kung Fu Yoga,https://www.imdb.com/title/tt4217392/,tt4217392,"$257,743,016"
37,2017,Get Out,https://www.imdb.com/title/tt5052448/,tt5052448,"$255,407,969"
38,2017,Baahubali 2: The Conclusion,https://www.imdb.com/title/tt4849438/,tt4849438,"$254,158,390"
39,2017,Journey to the West: The Demons Strike Back,https://www.imdb.com/title/tt5273624/,tt5273624,"$247,585,244"
40,2017,Alien: Covenant,https://www.imdb.com/title/tt2316204/,tt2316204,"$240,891,763"
41,2017,Paddington 2,https://www.imdb.com/title/tt4468740/,tt4468740,"$227,978,523"
42,2017,Youth,https://www.imdb.com/title/tt6654316/,tt6654316,"$227,091,290"
43,2017,Baby Driver,https://www.imdb.com/title/tt3890160/,tt3890160,"$226,945,087"
44,2017,Valerian and the City of a Thousand Planets,https://www.imdb.com/title/tt2239822/,tt2239822,"$225,874,228"
45,2017,Geostorm,https://www.imdb.com/title/tt1981128/,tt1981128,"$221,600,160"
46,2017,The Emoji Movie,https://www.imdb.com/title/tt4877122/,tt4877122,"$217,776,646"
47,2017,A Dog's Purpose,https://www.imdb.com/title/tt1753383/,tt1753383,"$205,035,819"
48,2017,Smurfs: The Lost Village,https://www.imdb.com/title/tt2398241/,tt2398241,"$197,183,546"
49,2017,The Shape of Water,https://www.imdb.com/title/tt5580390/,tt5580390,"$195,333,312"
50,2017,Pitch Perfect 3,https://www.imdb.com/title/tt4765284/,tt4765284,"$185,400,345"
51,2017,The Hitman's Bodyguard,https://www.imdb.com/title/tt1959563/,tt1959563,"$183,415,183"
52,2017,Daddy's Home 2,https://www.imdb.com/title/tt5657846/,tt5657846,"$180,613,180"
53,2017,The Post,https://www.imdb.com/title/tt6294822/,tt6294822,"$179,769,457"
54,2017,Baywatch,https://www.imdb.com/title/tt1469304/,tt1469304,"$177,856,751"
55,2017,John Wick: Chapter 2,https://www.imdb.com/title/tt4425200/,tt4425200,"$171,539,887"
56,2017,Ghost in the Shell,https://www.imdb.com/title/tt1219827/,tt1219827,"$169,801,921"
57,2017,"Three Billboards Outside Ebbing, Missouri",https://www.imdb.com/title/tt5027774/,tt5027774,"$160,192,031"
58,2017,Duckweed,https://www.imdb.com/title/tt6461514/,tt6461514,"$152,894,264"
59,2017,Darkest Hour,https://www.imdb.com/title/tt4555426/,tt4555426,"$150,847,207"
60,2017,King Arthur: Legend of the Sword,https://www.imdb.com/title/tt1972591/,tt1972591,"$148,675,066"
61,2017,The Foreigner,https://www.imdb.com/title/tt1615160/,tt1615160,"$145,374,099"
62,2017,Power Rangers,https://www.imdb.com/title/tt3717490/,tt3717490,"$142,337,240"
63,2017,Girls Trip,https://www.imdb.com/title/tt3564472/,tt3564472,"$140,552,359"
64,2017,American Made,https://www.imdb.com/title/tt3532216/,tt3532216,"$134,866,593"
65,2017,A Bad Moms Christmas,https://www.imdb.com/title/tt6359956/,tt6359956,"$130,560,428"
66,2017,Happy Death Day,https://www.imdb.com/title/tt5308322/,tt5308322,"$125,479,266"
67,2017,Captain Underpants: The First Epic Movie,https://www.imdb.com/title/tt2091256/,tt2091256,"$125,427,681"
68,2017,The Lego Ninjago Movie,https://www.imdb.com/title/tt3014284/,tt3014284,"$123,081,555"
69,2017,Secret Superstar,https://www.imdb.com/title/tt6108090/,tt6108090,"$122,026,260"
70,2017,The Commuter,https://www.imdb.com/title/tt1590193/,tt1590193,"$119,942,387"
71,2017,Forever Young,https://www.imdb.com/title/tt2401825/,tt2401825,"$119,055,731"
72,2017,The Dark Tower,https://www.imdb.com/title/tt1648190/,tt1648190,"$113,231,078"
73,2017,Buddies in India,https://www.imdb.com/title/tt6152908/,tt6152908,"$110,155,128"
74,2017,Along With the Gods: The Two Worlds,https://www.imdb.com/title/tt7160070/,tt7160070,"$109,383,972"
75,2017,Immortal Demon Slayer,https://www.imdb.com/title/tt6513406/,tt6513406,"$103,818,506"
76,2017,Jigsaw,https://www.imdb.com/title/tt3348730/,tt3348730,"$102,952,888"
77,2017,Life,https://www.imdb.com/title/tt5442430/,tt5442430,"$100,541,806"
78,2017,Atomic Blonde,https://www.imdb.com/title/tt2406566/,tt2406566,"$100,014,025"
79,2017,Legend of the Demon Cat,https://www.imdb.com/title/tt6157626/,tt6157626,"$97,051,623"
80,2017,The Shack,https://www.imdb.com/title/tt2872518/,tt2872518,"$96,942,115"
81,2017,Chasing the Dragon,https://www.imdb.com/title/tt6015328/,tt6015328,"$87,965,942"
82,2017,Tiger Zinda Hai,https://www.imdb.com/title/tt5956100/,tt5956100,"$87,320,000"
83,2017,A Taxi Driver,https://www.imdb.com/title/tt6878038/,tt6878038,"$86,252,940"
84,2017,Going in Style,https://www.imdb.com/title/tt2568862/,tt2568862,"$84,918,541"
85,2017,Rings,https://www.imdb.com/title/tt0498381/,tt0498381,"$83,080,890"
86,2017,Once Upon A Time,https://www.imdb.com/title/tt6138688/,tt6138688,"$82,886,178"
87,2017,Paradox,https://www.imdb.com/title/tt7245176/,tt7245176,"$79,226,860"
88,2017,Lady Bird,https://www.imdb.com/title/tt4925292/,tt4925292,"$78,965,611"
89,2017,Fantastica: A Boonie Bears Adventure,https://www.imdb.com/title/tt6857250/,tt6857250,"$77,151,096"
90,2017,The Nut Job 2: Nutty by Nature,https://www.imdb.com/title/tt3486626/,tt3486626,"$68,743,485"
91,2017,American Assassin,https://www.imdb.com/title/tt1961175/,tt1961175,"$67,234,188"
92,2017,Victoria & Abdul,https://www.imdb.com/title/tt5816682/,tt5816682,"$66,558,465"
93,2017,Suck Me Shakespeer 3,https://www.imdb.com/title/tt6471264/,tt6471264,"$64,236,772"
94,2017,Detective Conan: Crimson Love Letter,https://www.imdb.com/title/tt5692622/,tt5692622,"$63,144,805"
95,2017,The Mountain Between Us,https://www.imdb.com/title/tt2226597/,tt2226597,"$62,832,209"
96,2017,The Star,https://www.imdb.com/title/tt4587656/,tt4587656,"$62,812,974"
97,2017,How to Be a Latin Lover,https://www.imdb.com/title/tt4795124/,tt4795124,"$62,547,032"
98,2017,47 Meters Down,https://www.imdb.com/title/tt2932536/,tt2932536,"$62,187,529"
99,2017,"Everything, Everything",https://www.imdb.com/title/tt5001718/,tt5001718,"$61,621,140"
100,2017,Doraemon: Great Adventure in the Antarctic Kachi Kochi,https://www.imdb.com/title/tt5912470/,tt5912470,"$61,153,455"
101,2017,Snatched,https://www.imdb.com/title/tt2334871/,tt2334871,"$60,845,711"
102,2017,The Founding of an Army,https://www.imdb.com/title/tt7185492/,tt7185492,"$60,600,361"
103,2017,My Little Pony: The Movie,https://www.imdb.com/title/tt4131800/,tt4131800,"$60,330,833"
104,2017,Molly's Game,https://www.imdb.com/title/tt4209788/,tt4209788,"$59,284,015"
105,2017,The Devotion of Suspect X,https://www.imdb.com/title/tt3401392/,tt3401392,"$59,035,664"
106,2017,Shock Wave,https://www.imdb.com/title/tt5847286/,tt5847286,"$58,824,459"
107,2017,Goldbuster,https://www.imdb.com/title/tt7743588/,tt7743588,"$57,628,292"
108,2017,All the Money in the World,https://www.imdb.com/title/tt5294550/,tt5294550,"$56,996,304"
109,2017,The Big Sick,https://www.imdb.com/title/tt5462602/,tt5462602,"$56,411,585"
110,2017,Gongjo,https://www.imdb.com/title/tt5606538/,tt5606538,"$55,972,241"
111,2017,All Eyez on Me,https://www.imdb.com/title/tt1666185/,tt1666185,"$55,668,698"
112,2017,Downsizing,https://www.imdb.com/title/tt1389072/,tt1389072,"$55,003,890"
113,2017,"I, Tonya",https://www.imdb.com/title/tt5580036/,tt5580036,"$53,939,297"
114,2017,1987: When the Day Comes,https://www.imdb.com/title/tt6493286/,tt6493286,"$53,834,292"
115,2017,The Outlaws,https://www.imdb.com/title/tt7468056/,tt7468056,"$52,946,454"
116,2017,Bleeding Steel,https://www.imdb.com/title/tt5813366/,tt5813366,"$48,825,526"
117,2017,Logan Lucky,https://www.imdb.com/title/tt5439796/,tt5439796,"$48,453,605"
118,2017,Boo 2! A Madea Halloween,https://www.imdb.com/title/tt6217804/,tt6217804,"$48,333,932"
119,2017,Sky Hunter,https://www.imdb.com/title/tt6908536/,tt6908536,"$48,065,601"
120,2017,Phantom Thread,https://www.imdb.com/title/tt5776858/,tt5776858,"$47,756,590"
121,2017,Rough Night,https://www.imdb.com/title/tt4799050/,tt4799050,"$47,347,283"
122,2017,Son of Bigfoot,https://www.imdb.com/title/tt5715410/,tt5715410,"$47,046,281"
123,2017,Three Seconds,https://www.imdb.com/title/tt5987402/,tt5987402,"$46,596,415"
124,2017,The Thousand Faces of Dunjia,https://www.imdb.com/title/tt6814080/,tt6814080,"$46,263,237"
125,2017,The Battleship Island,https://www.imdb.com/title/tt5969696/,tt5969696,"$46,183,383"
126,2017,Hanson and the Beast,https://www.imdb.com/title/tt7787418/,tt7787418,"$46,154,323"
127,2017,Gintama Live Action the Movie,https://www.imdb.com/title/tt5805470/,tt5805470,"$45,746,967"
128,2017,Guilty of Mind,https://www.imdb.com/title/tt7232860/,tt7232860,"$45,698,503"
129,2017,Flatliners,https://www.imdb.com/title/tt2039338/,tt2039338,"$45,158,254"
130,2017,Bad Genius,https://www.imdb.com/title/tt6788942/,tt6788942,"$44,560,421"
131,2017,Mother!,https://www.imdb.com/title/tt5109784/,tt5109784,"$44,516,999"
132,2017,Wind River,https://www.imdb.com/title/tt5362988/,tt5362988,"$43,980,821"
133,2017,Battle of Memories,https://www.imdb.com/title/tt5636668/,tt5636668,"$43,892,362"
134,2017,The Snowman,https://www.imdb.com/title/tt1758810/,tt1758810,"$43,155,261"
135,2017,Gifted,https://www.imdb.com/title/tt4481414/,tt4481414,"$43,046,590"
136,2017,Loving Vincent,https://www.imdb.com/title/tt3262342/,tt3262342,"$42,187,665"
137,2017,Mary and the Witch's Flower,https://www.imdb.com/title/tt6336356/,tt6336356,"$41,978,431"
138,2017,Call Me by Your Name,https://www.imdb.com/title/tt5726616/,tt5726616,"$41,887,595"
139,2017,T2 Trainspotting,https://www.imdb.com/title/tt2763304/,tt2763304,"$41,681,746"
140,2017,Fist Fight,https://www.imdb.com/title/tt3401882/,tt3401882,"$41,087,017"
141,2017,The Circle,https://www.imdb.com/title/tt4287320/,tt4287320,"$40,656,399"
142,2017,Diary of a Wimpy Kid: The Long Haul,https://www.imdb.com/title/tt6003368/,tt6003368,"$40,140,972"
143,2017,Brotherhood of Blades 2,https://www.imdb.com/title/tt7055592/,tt7055592,"$39,966,092"
144,2017,Midnight Runners,https://www.imdb.com/title/tt7056732/,tt7056732,"$39,730,433"
145,2017,The King,https://www.imdb.com/title/tt5644740/,tt5644740,"$37,886,707"
146,2017,Pokémon the Movie: I Choose You!,https://www.imdb.com/title/tt6595896/,tt6595896,"$37,552,144"
147,2017,Home Again,https://www.imdb.com/title/tt5719700/,tt5719700,"$37,270,721"
148,2017,The Adventurers,https://www.imdb.com/title/tt5866930/,tt5866930,"$36,796,816"
149,2017,"Tad, the Lost Explorer, and the Secret of King Midas",https://www.imdb.com/title/tt3896102/,tt3896102,"$35,704,046"
150,2017,Hostiles,https://www.imdb.com/title/tt5478478/,tt5478478,"$35,669,017"
151,2017,Namiya,https://www.imdb.com/title/tt7645502/,tt7645502,"$35,351,623"
152,2017,Destiny: The Tale of Kamakura,https://www.imdb.com/title/tt6493648/,tt6493648,"$35,166,640"
153,2017,The Liquidator,https://www.imdb.com/title/tt7286908/,tt7286908,"$35,046,130"
154,2017,Kidnap,https://www.imdb.com/title/tt1458169/,tt1458169,"$34,814,102"
155,2017,R.A.I.D. Special Unit,https://www.imdb.com/title/tt5736696/,tt5736696,"$34,598,750"
156,2017,The House,https://www.imdb.com/title/tt4481514/,tt4481514,"$34,184,504"
157,2017,I Want to Eat Your Pancreas,https://www.imdb.com/title/tt7236034/,tt7236034,"$33,748,006"
158,2017,Perfect Strangers,https://www.imdb.com/title/tt6101820/,tt6101820,"$33,262,366"
159,2017,Sleepless,https://www.imdb.com/title/tt2072233/,tt2072233,"$32,917,353"
160,2017,Hindi Medium,https://www.imdb.com/title/tt5764096/,tt5764096,"$32,841,493"
161,2017,Steel Rain,https://www.imdb.com/title/tt6769508/,tt6769508,"$32,783,733"
162,2017,The House That Never Dies II,https://www.imdb.com/title/tt7627782/,tt7627782,"$32,433,588"
163,2017,The Invisible Guest,https://www.imdb.com/title/tt4857264/,tt4857264,"$31,191,910"
164,2017,This Is Not What I Expected,https://www.imdb.com/title/tt6772874/,tt6772874,"$30,996,615"
165,2017,The Last Warrior,https://www.imdb.com/title/tt6175394/,tt6175394,"$30,618,274"
166,2017,Reset 2017 Re-release,https://www.imdb.com/title/tt5342650/,tt5342650,"$29,949,252"
167,2017,The Bye Bye Man,https://www.imdb.com/title/tt4030600/,tt4030600,"$29,874,280"
168,2017,The Disaster Artist,https://www.imdb.com/title/tt3521126/,tt3521126,"$29,820,616"
169,2017,The Swindlers,https://www.imdb.com/title/tt7243686/,tt7243686,"$29,721,916"
170,2017,Alibi.com,https://www.imdb.com/title/tt5657028/,tt5657028,"$29,370,592"
171,2017,Sword Art Online the Movie: Ordinal Scale,https://www.imdb.com/title/tt5544384/,tt5544384,"$29,322,339"
172,2017,Recep Ivedik 5,https://www.imdb.com/title/tt6439558/,tt6439558,"$28,952,258"
173,2017,Judwaa 2,https://www.imdb.com/title/tt5456546/,tt5456546,"$28,733,523"
174,2017,The Fortress,https://www.imdb.com/title/tt7160176/,tt7160176,"$28,645,448"
175,2017,What Happened to Monday,https://www.imdb.com/title/tt1536537/,tt1536537,"$27,975,429"
176,2017,Monster Family,https://www.imdb.com/title/tt6572702/,tt6572702,"$27,890,108"
177,2017,The Beguiled,https://www.imdb.com/title/tt5592248/,tt5592248,"$27,869,129"
178,2017,CHIPS,https://www.imdb.com/title/tt0493405/,tt0493405,"$26,800,152"
